order_id,order_date,customer_id,region,state,sku,product_name,category,sub_category,quantity,unit_cogs,unit_list_price,gross_revenue,coupon_code,discount_pct,discount_amount,net_revenue,shipping_fee_collected,actual_shipping_cost,payment_processing_fee,total_cogs,gross_profit,gross_margin_pct,return_status,return_reason,return_processing_cost,net_profit,net_margin_pct,margin_leakage_flag
ORD-002038,2023-03-31,CUST-00476,West,AZ,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,2,15.0,34.99,69.98,NONE,0.0,0.0,69.98,0.0,12.34,2.33,30.0,39.98,57.13,Completed,N/A,0.0,25.31,36.17,0
ORD-002039,2023-06-10,CUST-01474,South,FL,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SAVE10,0.1,5.0,44.99,5.99,7.44,1.6,18.0,26.99,59.99,Completed,N/A,0.0,23.94,53.21,0
ORD-002040,2024-10-09,CUST-04701,East,PA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,8.44,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.4,63.47,0
ORD-002041,2023-02-11,CUST-02865,East,NJ,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,3,18.0,49.99,149.97,SUMMER15,0.15,22.5,127.47,0.0,12.62,4.0,54.0,73.47,57.64,Completed,N/A,0.0,56.85,44.6,0
ORD-002042,2024-02-09,CUST-01665,East,MA,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,8.22,1.17,6.5,23.49,78.33,Completed,N/A,0.0,20.09,66.99,0
ORD-002043,2024-06-26,CUST-01870,West,WA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,NONE,0.0,0.0,139.98,0.0,11.24,4.36,56.0,83.98,59.99,Completed,N/A,0.0,68.38,48.85,0
ORD-002044,2024-05-21,CUST-04789,East,NJ,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,9.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,26.63,44.39,0
ORD-002045,2024-01-06,CUST-03860,East,VA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,SUMMER15,0.15,13.5,76.48,0.0,9.76,2.52,32.0,44.48,58.16,Completed,N/A,0.0,32.2,42.1,0
ORD-002046,2023-12-17,CUST-03232,East,VA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,8.99,1.89,20.0,34.99,63.63,Completed,N/A,0.0,24.11,43.84,0
ORD-002047,2024-10-26,CUST-02288,Central,CO,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,6.94,1.14,7.0,21.99,75.85,Completed,N/A,0.0,19.9,68.64,0
ORD-002048,2023-06-29,CUST-04362,South,FL,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,SUMMER15,0.15,10.5,59.49,0.0,8.87,2.03,28.0,31.49,52.93,Completed,N/A,0.0,20.59,34.61,0
ORD-002049,2024-06-18,CUST-01849,West,CA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,7.94,1.75,18.0,31.99,63.99,Completed,N/A,0.0,28.29,56.59,0
ORD-002050,2023-07-28,CUST-04324,South,TN,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,9.42,1.31,15.0,19.99,57.13,Completed,N/A,0.0,15.25,43.58,0
ORD-002051,2023-01-15,CUST-00799,West,CA,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,CLEARANCE40,0.4,24.0,35.99,5.99,8.82,1.34,22.0,13.99,38.87,Completed,N/A,0.0,9.82,27.29,0
ORD-002052,2024-10-08,CUST-05797,South,GA,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,FLASH25,0.25,7.5,22.49,5.99,7.22,0.95,6.5,15.99,71.1,Completed,N/A,0.0,13.81,61.41,0
ORD-002053,2024-08-27,CUST-01420,Central,OH,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,8.92,1.21,15.0,16.49,52.37,Completed,N/A,0.0,12.35,39.22,0
ORD-002054,2024-03-16,CUST-04517,Central,TX,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,10.9,2.62,30.0,49.99,62.5,Completed,N/A,0.0,36.47,45.59,0
ORD-002055,2024-07-25,CUST-06251,Central,OH,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,6.72,1.17,6.5,23.49,78.33,Completed,N/A,0.0,21.59,71.99,0
ORD-002056,2024-08-18,CUST-02875,Central,OH,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,FLASH25,0.25,9.75,29.24,5.99,7.16,1.15,12.0,17.24,58.96,Completed,N/A,0.0,14.92,51.03,0
ORD-002057,2023-09-30,CUST-03157,East,NJ,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,9.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,26.63,44.39,0
ORD-002058,2023-11-20,CUST-00260,East,MA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,NONE,0.0,0.0,38.99,5.99,8.66,1.43,12.0,26.99,69.22,Completed,N/A,0.0,22.89,58.71,0
ORD-002059,2023-02-23,CUST-02293,East,MA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,SAVE10,0.1,4.0,35.99,5.99,10.64,1.34,14.0,21.99,61.1,Completed,N/A,0.0,16.0,44.46,0
ORD-002060,2023-08-23,CUST-04034,East,VA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,SUMMER15,0.15,12.0,67.99,0.0,12.4,2.27,30.0,37.99,55.88,Completed,N/A,0.0,23.32,34.3,0
ORD-002061,2024-03-23,CUST-02594,East,NJ,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,4,30.0,79.99,319.96,NONE,0.0,0.0,319.96,0.0,25.6,9.58,120.0,199.96,62.5,Completed,N/A,0.0,164.78,51.5,0
ORD-002062,2024-05-14,CUST-05808,South,AL,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,FLASH25,0.25,25.0,74.99,0.0,7.88,2.47,45.0,29.99,39.99,Completed,N/A,0.0,19.64,26.19,0
ORD-002063,2024-04-01,CUST-04150,South,TN,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,2,14.0,39.99,79.98,SUMMER15,0.15,12.0,67.98,0.0,12.28,2.27,28.0,39.98,58.81,Completed,N/A,0.0,25.43,37.41,0
ORD-002064,2023-04-30,CUST-00879,South,TN,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,4,38.0,89.99,359.96,NONE,0.0,0.0,359.96,0.0,16.68,10.74,152.0,207.96,57.77,Completed,N/A,0.0,180.54,50.16,0
ORD-002065,2024-07-16,CUST-00116,South,GA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,7.44,1.14,7.0,21.99,75.85,Completed,N/A,0.0,19.4,66.92,0
ORD-002066,2024-04-13,CUST-01187,West,WA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,2,14.0,39.99,79.98,FLASH25,0.25,20.0,59.98,0.0,12.78,2.04,28.0,31.98,53.32,Completed,N/A,0.0,17.16,28.61,0
ORD-002067,2024-01-08,CUST-06348,West,OR,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,CLEARANCE40,0.4,16.0,23.99,5.99,10.14,1.0,14.0,9.99,41.64,Completed,N/A,0.0,4.84,20.18,0
ORD-002068,2024-06-03,CUST-00184,West,OR,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.56,35.97,0
ORD-002069,2024-04-15,CUST-05101,West,WA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,7.94,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.9,65.19,0
ORD-002070,2024-07-02,CUST-04884,Central,CO,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,44.41,44.41,0
ORD-002071,2023-04-03,CUST-01242,East,PA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.37,47.98,0
ORD-002072,2023-10-26,CUST-00664,South,AL,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,8.98,3.05,34.0,60.99,64.21,Completed,N/A,0.0,48.96,51.54,0
ORD-002073,2024-07-27,CUST-01872,East,MA,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,3,34.0,94.99,284.97,NONE,0.0,0.0,284.97,0.0,13.94,8.56,102.0,182.97,64.21,Completed,N/A,0.0,160.47,56.31,0
ORD-002074,2023-11-21,CUST-05733,East,VA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.9,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.28,42.78,0
ORD-002075,2023-02-22,CUST-02605,West,NV,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,3,6.5,29.99,89.97,NONE,0.0,0.0,89.97,0.0,8.16,2.91,19.5,70.47,78.33,Completed,N/A,0.0,59.4,66.02,0
ORD-002076,2023-02-23,CUST-05114,East,NY,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,8.22,1.17,6.5,23.49,78.33,Returned,Size / Fit Issue,8.65,-19.02,-63.42,1
ORD-002077,2023-05-18,CUST-02143,West,OR,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,FLASH25,0.25,22.5,67.49,0.0,9.92,2.26,38.0,29.49,43.7,Completed,N/A,0.0,17.31,25.65,0
ORD-002078,2024-07-10,CUST-00067,East,VA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,SAVE10,0.1,13.0,116.99,0.0,8.55,3.69,55.0,61.99,52.99,Completed,N/A,0.0,49.75,42.53,0
ORD-002079,2023-01-02,CUST-03765,West,CA,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.82,2.04,22.0,37.99,63.33,Returned,Not as Described,9.4,-23.56,-39.27,1
ORD-002080,2024-07-19,CUST-06237,South,NC,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,FLASH25,0.25,10.0,29.99,5.99,9.64,1.17,14.0,15.99,53.32,Completed,N/A,0.0,11.17,37.25,0
ORD-002081,2023-06-10,CUST-04691,South,TN,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,SAVE10,0.1,12.0,107.98,0.0,9.64,3.43,44.0,63.98,59.25,Completed,N/A,0.0,50.91,47.15,0
ORD-002082,2023-11-25,CUST-00892,Central,MI,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,SUMMER15,0.15,15.0,84.99,0.0,7.38,2.76,45.0,39.99,47.05,Completed,N/A,0.0,29.85,35.12,0
ORD-002083,2023-01-26,CUST-05803,West,AZ,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,FLASH25,0.25,23.75,71.24,0.0,9.48,2.37,34.0,37.24,52.27,Completed,N/A,0.0,25.39,35.64,0
ORD-002084,2023-02-20,CUST-00679,West,OR,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,4,85.0,189.99,759.96,NONE,0.0,0.0,759.96,0.0,47.1,22.34,340.0,419.96,55.26,Completed,N/A,0.0,350.52,46.12,0
ORD-002085,2024-05-24,CUST-03358,South,FL,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,NONE,0.0,0.0,89.99,0.0,9.42,2.91,38.0,51.99,57.77,Completed,N/A,0.0,39.66,44.07,0
ORD-002086,2024-04-21,CUST-02633,South,TN,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,10.96,2.76,36.0,48.99,57.64,Completed,N/A,0.0,35.27,41.5,0
ORD-002087,2023-02-13,CUST-05528,Central,CO,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,3,12.0,38.99,116.97,FLASH25,0.25,29.24,87.73,0.0,8.48,2.84,36.0,51.73,58.97,Completed,N/A,0.0,40.41,46.06,0
ORD-002088,2023-06-24,CUST-01306,West,WA,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,3,36.0,84.99,254.97,NONE,0.0,0.0,254.97,0.0,19.38,7.69,108.0,146.97,57.64,Completed,N/A,0.0,119.9,47.03,0
ORD-002089,2024-09-23,CUST-04643,Central,TX,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,SAVE10,0.1,11.0,98.99,0.0,17.94,3.17,48.0,50.99,51.51,Completed,N/A,0.0,29.88,30.18,0
ORD-002090,2023-11-21,CUST-02733,West,AZ,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.4,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.78,43.04,0
ORD-002091,2023-10-11,CUST-04491,East,PA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,FLASH25,0.25,8.75,26.24,5.99,10.42,1.06,15.0,11.24,42.84,Completed,N/A,0.0,5.75,21.91,0
ORD-002092,2024-02-29,CUST-02373,West,CA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,17.4,5.26,85.0,85.99,50.29,Completed,N/A,0.0,63.33,37.04,0
ORD-002093,2024-03-02,CUST-02596,East,PA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,3,12.0,38.99,116.97,NONE,0.0,0.0,116.97,0.0,9.98,3.69,36.0,80.97,69.22,Completed,N/A,0.0,67.3,57.54,0
ORD-002094,2023-08-03,CUST-02028,West,AZ,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,FLASH25,0.25,11.25,33.74,5.99,8.38,1.28,16.0,17.74,52.58,Completed,N/A,0.0,14.07,41.7,0
ORD-002095,2023-09-24,CUST-04127,West,WA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,SAVE10,0.1,9.0,80.98,0.0,9.26,2.65,32.0,48.98,60.48,Completed,N/A,0.0,37.07,45.78,0
ORD-002096,2023-04-23,CUST-03320,West,CA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,2,18.0,49.99,99.98,SAVE10,0.1,10.0,89.98,0.0,8.38,2.91,36.0,53.98,59.99,Completed,N/A,0.0,42.69,47.44,0
ORD-002097,2023-08-25,CUST-03307,Central,IL,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,17.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,40.56,36.88,0
ORD-002098,2023-10-03,CUST-01861,East,NY,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,8.44,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.4,63.47,0
ORD-002099,2024-10-24,CUST-00828,Central,CO,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,3,36.0,84.99,254.97,CLEARANCE40,0.4,101.99,152.98,0.0,18.38,4.74,108.0,44.98,29.4,Completed,N/A,0.0,21.86,14.29,0
ORD-002100,2023-11-06,CUST-00131,West,NV,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,8.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.11,51.16,0
ORD-002101,2023-04-29,CUST-00283,West,CA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SUMMER15,0.15,8.25,46.74,5.99,8.49,1.66,20.0,26.74,57.21,Completed,N/A,0.0,22.58,48.31,0
ORD-002102,2023-05-09,CUST-01344,Central,OH,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,CLEARANCE40,0.4,76.0,113.99,0.0,16.4,3.61,85.0,28.99,25.43,Returned,Late Delivery,15.25,-48.01,-42.12,1
ORD-002103,2024-08-19,CUST-05682,South,AL,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,SUMMER15,0.15,3.75,21.24,5.99,7.33,0.92,5.5,15.74,74.11,Completed,N/A,0.0,13.48,63.47,0
ORD-002104,2023-05-29,CUST-06213,Central,TX,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,3,14.0,39.99,119.97,NONE,0.0,0.0,119.97,0.0,14.42,3.78,42.0,77.97,64.99,Returned,Defective / Damaged,10.3,-34.8,-29.01,1
ORD-002105,2024-10-26,CUST-06263,Central,CO,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,FLASH25,0.25,20.0,59.99,0.0,10.9,2.04,30.0,29.99,49.99,Completed,N/A,0.0,17.05,28.42,0
ORD-002106,2024-04-05,CUST-03013,South,AL,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,FLASH25,0.25,27.5,82.49,0.0,18.44,2.69,48.0,34.49,41.81,Returned,Late Delivery,16.3,-44.63,-54.1,1
ORD-002107,2023-05-02,CUST-05004,Central,MI,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,3,20.0,54.99,164.97,FLASH25,0.25,41.24,123.73,0.0,9.47,3.89,60.0,63.73,51.51,Completed,N/A,0.0,50.37,40.71,0
ORD-002108,2023-01-05,CUST-03423,West,NV,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,FLASH25,0.25,22.5,67.49,0.0,9.92,2.26,38.0,29.49,43.7,Completed,N/A,0.0,17.31,25.65,0
ORD-002109,2023-07-16,CUST-02191,South,AL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,16.9,5.26,85.0,85.99,50.29,Completed,N/A,0.0,63.83,37.33,0
ORD-002110,2024-09-17,CUST-03021,East,VA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,SUMMER15,0.15,13.5,76.49,0.0,10.42,2.52,38.0,38.49,50.32,Completed,N/A,0.0,25.55,33.4,0
ORD-002111,2023-09-14,CUST-01393,Central,TX,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SUMMER15,0.15,28.5,161.49,0.0,16.4,4.98,85.0,76.49,47.37,Completed,N/A,0.0,55.11,34.13,0
ORD-002112,2023-12-28,CUST-00910,East,PA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,SAVE10,0.1,8.0,71.99,0.0,12.4,2.39,30.0,41.99,58.33,Completed,N/A,0.0,27.2,37.78,0
ORD-002113,2023-09-04,CUST-03941,East,MA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,2,85.0,189.99,379.98,NONE,0.0,0.0,379.98,0.0,27.8,11.32,170.0,209.98,55.26,Completed,N/A,0.0,170.86,44.97,0
ORD-002114,2023-09-03,CUST-01192,West,CA,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,2,5.5,24.99,49.98,FLASH25,0.25,12.49,37.49,5.99,8.16,1.39,11.0,26.49,70.66,Completed,N/A,0.0,22.93,61.16,0
ORD-002115,2023-04-09,CUST-00533,East,VA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,CLEARANCE40,0.4,18.0,26.99,5.99,8.88,1.08,16.0,10.99,40.72,Completed,N/A,0.0,7.02,26.01,0
ORD-002116,2023-06-24,CUST-03536,East,VA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,NONE,0.0,0.0,89.99,0.0,10.42,2.91,38.0,51.99,57.77,Completed,N/A,0.0,38.66,42.96,0
ORD-002117,2023-10-14,CUST-00329,Central,CO,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,7.82,2.04,22.0,37.99,63.33,Completed,N/A,0.0,28.13,46.89,0
ORD-002118,2023-01-15,CUST-02838,Central,IL,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,7.82,2.04,22.0,37.99,63.33,Returned,Not as Described,9.4,-22.56,-37.61,1
ORD-002119,2023-12-14,CUST-00846,Central,CO,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,7.82,2.04,22.0,37.99,63.33,Completed,N/A,0.0,28.13,46.89,0
ORD-002120,2023-06-04,CUST-03393,West,AZ,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SUMMER15,0.15,5.25,29.74,5.99,9.92,1.16,15.0,14.74,49.56,Completed,N/A,0.0,9.65,32.45,0
ORD-002121,2023-04-26,CUST-05889,East,NY,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SUMMER15,0.15,6.75,38.24,5.99,8.88,1.41,16.0,22.24,58.16,Completed,N/A,0.0,17.94,46.91,0
ORD-002122,2023-11-30,CUST-01043,East,NJ,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,9.98,3.05,34.0,60.99,64.21,Completed,N/A,0.0,47.96,50.49,0
ORD-002123,2024-07-30,CUST-06459,Central,MI,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SAVE10,0.1,4.5,40.49,5.99,7.38,1.47,16.0,24.49,60.48,Completed,N/A,0.0,21.63,53.42,0
ORD-002124,2023-03-04,CUST-06303,West,OR,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,SAVE10,0.1,4.0,35.99,5.99,10.14,1.34,14.0,21.99,61.1,Completed,N/A,0.0,16.5,45.85,0
ORD-002125,2023-11-30,CUST-02919,East,NY,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.64,1.46,14.0,25.99,64.99,Completed,N/A,0.0,19.88,49.71,0
ORD-002126,2024-01-23,CUST-03189,West,OR,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,11.46,2.76,36.0,48.99,57.64,Completed,N/A,0.0,34.77,40.91,0
ORD-002127,2023-11-24,CUST-06232,East,MA,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,19.44,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.06,35.51,0
ORD-002128,2023-02-11,CUST-00292,Central,MI,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,FLASH25,0.25,27.5,82.49,0.0,17.94,2.69,48.0,34.49,41.81,Completed,N/A,0.0,13.86,16.8,0
ORD-002129,2023-04-08,CUST-05858,East,MA,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,2,6.5,29.99,59.98,SUMMER15,0.15,9.0,50.98,0.0,8.44,1.78,13.0,37.98,74.5,Completed,N/A,0.0,27.76,54.45,0
ORD-002130,2023-05-16,CUST-01738,East,VA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,17.9,5.26,85.0,85.99,50.29,Completed,N/A,0.0,62.83,36.74,0
ORD-002131,2024-10-28,CUST-00017,East,VA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,CLEARANCE40,0.4,55.99,83.99,0.0,11.74,2.74,56.0,27.99,33.33,Completed,N/A,0.0,13.51,16.09,0
ORD-002132,2024-09-05,CUST-00270,South,FL,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,NONE,0.0,0.0,89.98,0.0,8.76,2.91,32.0,57.98,64.44,Completed,N/A,0.0,46.31,51.47,0
ORD-002133,2023-09-12,CUST-03491,Central,OH,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SAVE10,0.1,4.5,40.49,5.99,7.38,1.47,16.0,24.49,60.48,Completed,N/A,0.0,21.63,53.42,0
ORD-002134,2023-01-07,CUST-03397,Central,MI,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,FLASH25,0.25,12.5,37.49,5.99,6.94,1.39,18.0,19.49,51.99,Completed,N/A,0.0,17.15,45.75,0
ORD-002135,2023-11-08,CUST-02974,South,FL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,2,85.0,189.99,379.98,FLASH25,0.25,95.0,284.98,0.0,26.8,8.56,170.0,114.98,40.35,Completed,N/A,0.0,79.62,27.94,0
ORD-002136,2024-05-25,CUST-05230,West,OR,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,SUMMER15,0.15,14.25,80.74,0.0,9.48,2.64,34.0,46.74,57.89,Completed,N/A,0.0,34.62,42.88,0
